ResponseId,UserLanguage,Q1,Q2,Q2_Origin,Q3,Q4,Q5_1,Q5_2,Q5_3,Q6,Economic_Food,Culture_Recreation,Culture_MentalHealth_Wellbeing,Economic_Transport,Economic_RenewableEnergy,Economic_RawMaterial,Culture_Aesthetics,Culture_SenseofIdentity,Economic_OilandGas,Culture_HistoryandHeritage,Q6b,Q7_1,Q7_2,Q7_3,Q7_4,Q7_5,Q7_6,Q7_7,Q7_8,Q7_9,Q7_10,Q7_11,Q7_12,Q7_13,Q8_1,Q8_2,Q8_3,Q8_4,Q8_5,Q8_6,Q8_7,Q9,Q9b,Q10,Q11_1,Q11_2,Q11_3,Q11_4,Q11_5,Q11_6,Q11_7,Q11_8,Q12_1,Q12_2,Q12_3,Q12_4,Q12_5,Q12_6,Q12_7,Q12_8,Q12_9,Q12_10,Q12_11,Q12_12,Q13,Q14,Q14,CountryIncomeLevel,Q15,Q15b,Q16,Q17,Q17b,Q18,Q18b
R_2TF8mXmmdQSyrcC,EN-GB,4,3,3,5,4,Sea level rise,Cost of living (associated taxes),Flooding,"1,4,6",1,0,0,1,1,0,0,0,0,0,,3,3,5,4,5,2,2,4,3,3,3,2,3,5,2,4,2,5,5,5,"1,8,10",,"1,6,7",2,3,3,3,2,2,2,2,2,3,5,2,5,5,3,5,4,4,2,4,3,21,Ireland,High income,3,,3,2,,5,
R_3M3AuIALrmLi5Mv,EN-GB,4,5,5,5,4,Sea level rise,More violent storms,Loss of crop yield,"1,5,6",1,0,0,0,1,0,0,0,0,0,,5,2,3,2,5,4,2,3,4,4,4,5,3,5,2,5,1,5,5,5,"3,7,10",,"1,2,6",3,3,3,3,3,2,2,2,3,2,5,1,5,5,1,5,5,5,2,5,2,21,Ireland,High income,3,,2,2,,5,
R_2qyoitpTIjQcY98,EN-GB,4,5,5,4,4,Changes in biodiversity ,Changes in sea levels,Changes in weather,"2,8,11",0,1,0,0,0,0,0,1,0,0,,5,3,5,3,5,4,4,6,5,6,5,5,3,3,2,4,1,4,4,4,"3,6,8",,"1,6,8",3,3,3,3,3,3,3,3,1,2,5,1,5,5,2,4,5,5,1,5,2,21,Ireland,High income,2,,5,1,,5,
R_AtzvKHIKPT2UiAN,EN-GB,4,4,4,3,4,Plastic,Travel,Pollution ,"1,9,13",1,0,0,0,0,0,0,0,0,0,,4,3,5,4,3,3,3,4,3,3,2,3,3,5,2,4,2,4,4,4,"4,7,10",,"1,4,6",3,3,3,3,3,3,3,3,2,2,4,2,4,2,2,4,4,4,3,4,1,21,Ireland,High income,1,,3,1,,2,
R_3rJ9k7hhWS8P1BG,EN-GB,4,4,4,4,3,Biodiversity ,Coastal erosion ,,"2,5,8",0,1,0,0,0,0,0,0,0,0,,4,5,5,3,5,3,3,4,5,5,4,3,3,4,3,5,2,5,5,4,"1,8,9",,"5,7,8",3,3,3,2,3,2,1,2,2,2,4,2,4,4,4,4,4,4,2,3,1,21,Ireland,High income,2,,4,2,,3,
R_1Lwi46EHgWOkYaD,EN-GB,4,4,4,5,4,Loss of property,Destabilising migration (in IE & outside,Loss of community,"1,5,9",1,0,0,0,0,0,0,0,0,0,,5,4,5,3,5,4,3,3,5,5,5,4,3,5,1,4,1,5,5,5,"2,3,9",,"4,5,6",2,3,3,3,3,3,1,2,2,2,5,2,4,5,1,2,5,5,1,5,2,21,Ireland,High income,3,,3,2,,4,
R_1NhsJiM5bo6aejG,EN-GB,4,4,4,3,3,No proper seasons as should be seen. ,Unnatural growth patterns for plant life,Pollinators disrupted. ,"1,2,3",1,1,1,0,0,0,0,0,0,0,,4,4,5,2,4,4,2,2,3,2,3,4,2,4,2,4,2,4,4,4,"1,3,5",,"1,2,6",3,3,3,3,3,3,3,2,2,2,4,2,4,3,2,4,4,4,2,4,1,21,Ireland,High income,2,,6,2,,2,
R_SE6K0HgMAogU5gZ,EN-GB,4,4,4,2,4,Rising Temperatures ,Rising Sea Levels,Air Quality ,"2,4,10",0,1,0,1,0,0,1,0,0,0,,5,2,5,3,5,3,5,5,5,2,2,4,3,5,3,5,2,5,5,5,"1,6,10",,"1,5,6",3,3,NA,3,3,3,3,3,3,2,4,2,5,5,2,4,5,5,3,5,1,21,Ireland,High income,2,,4,2,,5,
R_893GDmaQgE8FzvH,EN-GB,4,4,4,4,3,Effects on food production,Effects on marine environment ,Ability to deal with weather ,"2,8,13",0,1,0,0,0,0,0,0,0,0,,5,2,4,3,5,2,2,3,3,3,4,3,2,5,3,4,1,5,5,4,"3,5,7",,"1,2,6",1,3,3,3,3,2,2,1,2,3,5,1,5,4,4,4,4,4,2,NA,1,21,Ireland,High income,5,,5,2,,NA,Diploma in marine biology
R_2Yty0not869TvhX,EN-GB,4,3,3,3,4,Green environment,Drought,Flooding,"1,2,8",1,1,0,0,0,0,0,0,0,0,,2,3,4,2,4,3,2,3,4,2,4,5,3,4,3,3,2,3,4,4,"5,7,10",,"1,3,5",3,3,3,3,3,2,3,2,3,2,4,3,4,4,3,3,4,4,3,4,1,21,Ireland,High income,1,,6,2,,2,
R_3hcHQFmMSf8nP6f,EN-GB,4,3,3,4,4,Food shortages ,Over heating / water rises/ drought etc,More severe weather ,"1,4,6",1,0,0,1,1,0,0,0,0,0,,4,1,2,3,5,5,4,4,4,3,3,3,4,5,2,5,2,4,5,5,"1,6,10",,"4,5,6",3,3,3,3,3,3,3,3,4,2,5,2,5,4,2,4,4,4,2,4,2,21,Ireland,High income,NA,I live near the ocean.,5,2,,3,
R_306JUztrm3ekxFH,EN-GB,4,4,4,5,4,Erosion,Flooding,Economy,"2,5,11",0,1,0,0,0,0,0,1,0,0,,4,3,3,3,5,4,4,3,3,2,3,3,3,5,1,5,1,4,5,5,"1,6,10",,"1,5,7",3,3,3,3,3,3,2,1,5,1,5,1,5,5,2,4,4,5,1,5,3,21,Ireland,High income,3,,4,2,,5,
R_2fvoGaGrDLiWIzU,EN-GB,4,4,4,5,4,Food security,Lack of availability of raw materials,Soil health,"1,8,14",1,0,0,0,0,0,0,0,0,1,,4,5,5,3,5,4,3,5,5,5,5,5,3,5,2,4,5,4,5,4,"2,3,8",,"1,3,8",2,3,3,3,3,2,3,3,2,1,5,2,5,4,2,4,5,5,1,4,1,21,Ireland,High income,1,,6,1,,NA,"Studied Oceanography and Food Production Systems with Open University whilst raising 2 children,supporting fisherman husband, and running my little fish smoking business."
R_4I5uu0JvO3L8EmJ,EN-GB,4,4,4,3,4,Rising sea levels,More intense weather,Loss of habitats,"2,3,8",0,1,1,0,0,0,0,0,0,0,,4,3,3,3,4,4,3,5,5,4,3,4,4,5,2,4,1,4,4,5,"3,5,6",,"1,3,8",3,3,3,3,3,2,2,3,1,1,5,1,5,5,1,5,5,5,1,5,1,21,Ireland,High income,5,,4,2,,2,
R_125ZGKlEpxBDN8C,EN-GB,4,5,5,4,4,Impact on our oceans,,,"1,2,11",1,1,0,0,0,0,0,1,0,0,,5,3,5,3,5,4,3,4,4,5,4,4,3,5,2,4,1,4,4,5,"2,5,9",,"1,6,8",2,2,3,3,3,2,3,3,2,1,5,1,5,5,1,4,5,5,1,5,1,21,Ireland,High income,5,,6,2,,5,
R_2E9Sw6st5lxcJzJ,EN-GB,4,5,5,5,4,"Loss of biodiversity, genetic bottleneck",Catastrophic climactic events,Sea level rise,"1,9,13",1,0,0,0,0,0,0,0,0,0,,4,4,3,4,5,4,2,2,5,4,4,5,3,5,2,4,1,5,5,5,"6,7,8",,"1,4,6",3,3,3,3,3,3,3,3,3,1,5,1,5,5,1,4,5,5,1,5,3,21,Ireland,High income,5,,2,1,,4,
R_u8GSTf6Fnvg6493,EN-GB,4,5,5,4,4,Are we too late to halt halt effects,Melt waters slowing Atlantic Drift,,"1,2,11",1,1,0,0,0,0,0,1,0,0,,5,2,5,4,5,4,3,3,3,3,4,2,1,4,2,5,1,4,5,5,"3,6,9",,"1,5,6",3,3,3,3,3,3,2,2,3,2,5,1,5,4,2,5,4,5,2,5,2,21,Ireland,High income,5,,5,2,,NA,3rd Level City and Guilds Certificates
R_3kaCc8gVqbfChO8,EN-GB,4,5,5,5,4,Pressures on ecosystems,Global imperialism exacerbating scarcity,Global geopolitical instability,"1,5,8",1,0,0,0,0,0,0,0,0,0,,5,4,4,3,5,2,3,1,2,3,4,3,3,5,4,5,1,5,4,5,"2,5,7",,"1,7,8",2,2,3,2,3,2,2,2,2,2,5,1,5,5,1,5,5,5,1,5,3,21,Ireland,High income,1,,4,2,,5,
R_3QRB0oC6z0a0JAR,EN-GB,3,4,4,3,4,War,,,"1,3,8",1,0,1,0,0,0,0,0,0,0,,5,2,4,3,3,3,3,4,3,3,2,5,3,5,2,3,1,3,3,4,"2,6,8",,"1,2,8",3,3,3,3,3,3,3,3,2,2,5,1,5,4,2,3,5,4,2,4,1,21,Ireland,High income,2,,4,2,,2,
R_25GiF5b0uNVBqMp,EN-GB,4,3,3,3,3,Rising Tides,,,"2,4,8",0,1,0,1,0,0,0,0,0,0,,4,5,3,1,3,3,1,3,3,1,2,4,3,4,3,3,2,4,3,4,"1,6,7",,"2,5,8",3,3,3,2,2,1,1,1,4,2,4,2,5,3,2,2,3,4,4,5,1,21,Ireland,High income,5,,5,2,,2,
R_r2OYoPimho5HCDL,EN-GB,4,3,3,4,4,Water,,,"5,8,14",0,0,0,0,0,0,0,0,0,1,,3,3,4,4,5,5,4,4,6,6,6,6,6,5,2,5,2,5,5,5,"1,5,6",,"3,5,6",3,3,3,3,3,3,3,3,2,2,5,2,5,5,1,5,5,5,5,5,3,21,Ireland,High income,3,,3,2,,3,
R_2SvGtyrSVlepvtq,EN-GB,4,4,4,4,4,Sea-level rise,Increased unpredictable storms,More extreme rainfal excess &/ or defici,"5,8,14",0,0,0,0,0,0,0,0,0,1,,4,3,4,3,5,3,3,3,3,4,3,3,3,4,2,4,1,4,4,4,"1,3,8",,"1,2,6",3,3,3,2,3,2,2,2,2,2,5,1,4,4,2,4,4,5,2,4,2,21,Ireland,High income,3,,6,1,,5,
R_UQRV7gPQT7r8Oyt,EN-GB,4,5,5,5,4,Habitat change,Biodiversity,Changes in ecosystem function/services,"5,8,9",0,0,0,0,0,0,0,0,0,0,,4,4,4,3,5,5,2,3,4,3,5,5,4,5,2,5,1,5,5,5,"7,8,9",,"1,6,8",3,3,3,2,3,2,2,2,3,1,5,1,5,5,1,5,5,5,1,5,3,21,Ireland,High income,NA,I am a marine ecologist,4,2,,5,
R_3LiIDK1eFMoUpns,EN-GB,4,5,5,4,4,Flooding,Loss of biodiversity,Erosion,"2,3,10",0,1,1,0,0,0,1,0,0,0,,4,2,4,2,4,2,2,2,5,2,4,2,2,5,2,3,1,5,5,5,"4,6,7",,"4,6,7",3,3,3,3,3,3,3,3,2,5,5,1,5,5,3,4,5,5,1,5,3,21,Ireland,High income,3,,5,2,,5,
R_2fcYSm25b1u6osG,EN-GB,4,4,4,4,4,Sea level rise - flooding ,Ocean temperature rising ,Marine ecosystems incl fisheries ,"1,8,9",1,0,0,0,0,0,0,0,0,0,,5,5,5,5,5,5,2,4,5,5,5,5,5,5,2,4,1,5,5,5,"4,5,6",,"1,6,8",3,3,3,3,3,2,2,2,3,4,5,1,5,5,2,3,4,5,1,NA,1,21,Ireland,High income,NA,Marine biogeochemistry research,2,1,,3,
R_1iaCF7eDivHaIDS,EN-GB,4,4,4,4,4,Droughts and more frequent storms,Sea level rise,Ocean acidification ,"8,9,13",0,0,0,0,0,0,0,0,0,0,,3,1,4,4,5,3,3,3,4,3,3,3,2,5,4,3,2,5,5,5,"2,6,8",,"2,6,7",3,3,3,3,3,3,3,2,3,2,5,2,5,5,3,4,5,4,2,4,2,21,Ireland,High income,3,,5,1,,4,
R_1QgEtrutSVnmdLd,EN-GB,4,4,4,3,3,More frequent storms,Flooding,,"1,2,4",1,1,0,1,0,0,0,0,0,0,,4,2,4,3,4,4,3,4,4,4,2,2,2,4,3,4,2,4,4,4,"5,8,10",,"1,2,5",3,3,3,2,3,2,2,2,2,2,4,2,4,4,2,4,4,4,2,4,1,21,Ireland,High income,2,,4,2,,5,
R_3Oq87QLClVflufR,EN-GB,4,4,4,5,4,Biodiversity loss (as against shifts).,Sea level rise and related effects,Weather pattern changes ,"8,9,13",0,0,0,0,0,0,0,0,0,0,,4,4,4,4,5,4,3,3,4,3,4,3,3,5,4,5,1,5,5,5,"2,5,10",,"1,5,6",3,3,3,3,3,3,2,2,3,2,5,1,5,5,1,5,4,5,1,5,2,21,Ireland,High income,3,,5,2,,5,
R_1jxZq0uT1DUxXdj,EN-GB,4,4,4,3,4,Storms and extreme weather,Flooding,Habitat degradation,"3,4,8",0,0,1,1,0,0,0,0,0,0,,5,2,4,2,5,4,3,2,4,2,2,3,2,5,2,5,1,5,5,5,"3,6,8",,"1,6,7",2,3,3,2,3,3,3,2,2,2,5,1,5,5,5,3,5,5,1,5,1,21,Ireland,High income,2,,4,2,,3,
R_1IY7jJxknh84k58,EN-GB,4,5,5,3,4,Sea level rise,Ocean acidification,Storminess,"5,6,11",0,0,0,0,1,0,0,1,0,0,,5,3,3,4,4,3,3,4,5,3,3,4,3,5,3,4,1,5,5,5,"2,6,8",,"1,4,6",2,2,3,3,3,2,2,2,1,3,5,1,5,5,2,4,5,5,1,4,2,21,Ireland,High income,3,,4,2,,5,
R_3WqIqQCyicC14kN,EN-GB,4,4,4,4,4,A lack of political will to change,Changing Weather Patterns,Political Instability,"6,8,14",0,0,0,0,1,0,0,0,0,1,,4,5,5,4,5,4,3,3,5,4,5,5,3,5,1,5,1,5,5,4,"3,7,8",,"1,5,6",3,3,3,3,3,2,3,2,2,1,5,1,5,5,NA,5,5,5,2,5,2,21,Ireland,High income,3,,2,NA,Non-Binary,4,
R_Z46nKvQOyicyQ2R,EN-GB,4,4,4,5,4,Changing weather patterns,Rising sea level,Extreme weather events,"3,6,9",0,0,1,0,1,0,0,0,0,0,,4,5,5,4,5,4,4,4,5,5,4,4,4,4,1,5,1,5,5,5,"1,7,8",,"5,6,7",2,3,3,3,3,2,2,2,1,1,5,2,4,4,2,5,5,4,1,4,3,21,Ireland,High income,3,,4,2,,5,
R_1PZYZWUsJgTNslq,EN-GB,4,5,5,5,4,Water,Extreme events ,,"1,3,9",1,0,1,0,0,0,0,0,0,0,,4,3,4,3,5,4,4,3,4,4,2,4,3,5,1,4,1,5,5,5,"5,6,8",,"1,4,6",NA,3,3,3,3,3,3,2,3,1,5,1,5,5,1,5,5,5,1,5,2,21,Ireland,High income,3,,6,1,,5,
R_Wj8TPrWQDia7amd,EN-GB,4,4,4,5,4,Sea Level Rise,,,"1,4,11",1,0,0,1,0,0,0,1,0,0,,5,3,5,5,5,5,5,3,4,4,4,3,5,5,2,5,1,4,5,5,"1,6,7",,"1,5,7",3,3,3,3,3,3,3,3,2,1,4,1,4,4,4,5,5,5,2,4,3,21,Ireland,High income,3,,2,1,,4,
R_bf08qvLqt2lJt4t,EN-GB,4,5,5,5,4,Animal agriculture ,Drained Peatlands ,SUV culture,"3,8,9",0,0,1,0,0,0,0,0,0,0,,5,3,4,4,5,4,3,5,5,5,5,5,4,5,1,5,1,5,5,3,"1,2,5",,"1,3,6",3,3,3,3,3,3,2,3,1,1,5,1,5,5,2,5,5,5,1,5,3,21,Ireland,High income,NA,Visitor,3,2,,4,
R_OpbortTaYW80rjH,EN-GB,4,4,4,4,3,Coastal Flooding,Heavy rainfall ,Prolonged dry weather (agriculture),"1,2,11",1,1,0,0,0,0,0,1,0,0,,5,4,4,4,5,3,2,3,4,3,4,5,3,5,2,4,1,5,5,5,"1,3,6",,"5,6,7",3,3,3,2,2,2,2,2,3,2,5,2,5,5,2,4,5,5,1,5,2,21,Ireland,High income,NA,I live on the coast,3,2,,4,
R_1hKkEqBdkfLyqXX,EN-GB,4,4,4,5,4,Extreme weather events,Flooding,Droughts,"3,4,9",0,0,1,1,0,0,0,0,0,0,,4,6,4,3,4,6,6,6,6,6,6,6,6,5,2,4,1,4,5,4,"3,4,10",,"1,6,7",3,3,3,3,3,3,3,3,2,2,5,1,3,5,1,5,5,4,1,4,1,21,Ireland,High income,NA,I am a scientist specialised on ocean sciences and climate change.,3,1,,5,
R_3HAg2TAKYLVbKg1,IT,4,4,4,3,4,Economy,scarcity of natural resources such as water,Internal and external conflicts,"5,9,13",0,0,0,0,0,0,0,0,0,0,,5,5,5,4,5,3,3,3,2,1,4,5,5,5,2,5,1,4,5,5,"6,8,10",,"1,6,8",3,3,3,2,3,2,3,1,5,5,5,5,5,5,1,5,5,5,1,3,2,21,Ireland,High income,2,,2,2,,4,
R_3DipcMXTkxeBsOM,EN-GB,4,4,4,5,4,Increased frequency of meteo extreme eve,Melting of alpine glaciers,Sea level rise,"1,2,14",1,1,0,0,0,0,0,0,0,1,,4,2,4,3,4,4,3,3,3,6,3,3,2,5,3,NA,2,5,5,5,"6,7,8",,"6,7,8",3,3,3,3,3,3,3,2,2,2,5,2,5,5,1,4,5,4,2,5,2,22,Italy,High income,3,,5,1,,4,
R_AuJNOAUK4Pa030B,EN-GB,4,3,3,3,4,More extreme events ,,,"2,5,8",0,1,0,0,0,0,0,0,0,0,,3,3,4,3,3,3,3,3,3,3,3,3,3,2,NA,NA,2,NA,NA,NA,"6,7,8",,"2,3,5",2,2,2,3,2,2,2,2,2,2,4,NA,4,4,2,2,4,4,2,4,1,22,Italy,High income,2,,2,1,,5,
R_2R8mv1GAvkKoE5q,EN-GB,3,4,4,4,3,Weather events more intense than once,,,"1,2,4",1,1,0,1,0,0,0,0,0,0,,3,3,3,4,4,4,5,4,4,3,3,3,2,2,2,4,2,4,4,4,"1,6,8",,"3,4,8",3,3,3,3,3,3,2,1,2,2,4,NA,4,4,2,NA,4,4,2,4,1,22,Italy,High income,5,,2,2,,3,
R_2y7TIdF2O26wq1P,EN-GB,4,5,5,3,4,Change of environments,Disasters ,Sea level,"3,8,9",0,0,1,0,0,0,0,0,0,0,,3,4,4,4,4,3,4,4,3,3,4,4,3,4,2,5,2,3,4,4,"6,7,8",,"1,3,6",3,3,3,3,3,3,3,3,3,3,5,2,3,4,3,4,4,4,3,4,1,22,Italy,High income,2,,2,1,,4,
R_WqYNKG8bHg0m3wl,EN-GB,3,3,3,3,4,Food insecurity ,,,"1,4,5",1,0,0,1,0,0,0,0,0,0,,3,2,4,5,4,5,4,4,4,2,3,3,3,5,2,4,3,4,4,5,"4,7,8",,"1,3,7",3,3,3,3,3,3,3,3,1,3,4,3,3,3,4,2,4,4,4,4,1,22,Italy,High income,3,,2,2,,4,
R_2VfJ37nXSKFMZAC,EN-GB,4,4,4,3,4,Extreme weather events,Permanent economic disruption ,,"6,8,9",0,0,0,0,1,0,0,0,0,0,,4,4,5,4,5,3,3,3,6,6,6,6,3,5,2,4,1,5,5,5,"7,8,9",,"1,6,7",3,3,3,3,3,3,3,3,3,2,5,2,4,4,2,4,5,5,2,4,2,22,Italy,High income,2,,2,2,,5,
R_3QQyXjSJApB55nl,EN-GB,4,4,4,5,4,Water lacking,Migration,Hydrogeological instability,"1,2,4",1,1,0,1,0,0,0,0,0,0,,4,3,5,4,5,4,4,4,4,4,5,5,2,5,2,3,2,4,5,4,"4,6,8",,"1,5,6",3,3,3,3,3,3,3,3,3,1,5,2,5,5,4,4,5,5,3,5,2,22,Italy,High income,2,,3,2,,5,
R_2PCpEYX8GbH3XpC,EN-GB,4,4,4,5,3,Increase of avg and extreme temperatures,Change in precipitation patterns,Radical transformation of landscapes,"1,2,4",1,1,0,1,0,0,0,0,0,0,,3,2,4,3,4,4,4,2,3,6,4,2,1,5,3,4,1,4,4,4,"1,4,7",,"3,5,8",2,2,3,1,2,1,1,1,2,3,3,3,4,4,2,2,3,4,3,4,2,22,Italy,High income,2,,3,2,,4,
R_3p910S8QFrNIVVX,EN-GB,3,5,5,4,3,Drought,High temperature,,"1,2,4",1,1,0,1,0,0,0,0,0,0,,4,3,5,4,3,5,5,2,4,2,4,5,3,4,1,3,NA,5,5,5,"1,4,5",,"2,5,7",3,NA,3,3,3,3,3,3,2,NA,4,1,4,3,NA,3,4,4,2,NA,3,22,Italy,High income,2,,3,2,,5,
R_2w0QHPqyYvJSm5i,EN-GB,4,5,5,4,4,Heat waves,Extreme events,Sea level rise,"1,2,3",1,1,1,0,0,0,0,0,0,0,,4,4,4,5,5,4,4,6,6,6,6,4,6,5,2,NA,1,4,5,5,"6,7,8",,"5,6,7",3,3,3,3,3,2,2,2,3,1,5,1,5,5,1,5,5,5,1,5,3,22,Italy,High income,3,,2,2,,5,
R_3CBmWKu7Gv4cx3C,EN-GB,4,5,5,5,4,Extreme weather events,Droughts,Sea level rise,"1,2,11",1,1,0,0,0,0,0,1,0,0,,4,3,5,4,5,4,4,3,4,4,4,5,3,4,2,4,1,4,5,3,"6,7,8",,"2,6,7",2,3,3,2,3,2,2,2,2,3,5,1,4,4,1,4,5,5,1,4,3,22,Italy,High income,3,,5,2,,5,
R_2thbNxZdg7Xvqsm,EN-GB,4,4,4,5,4,Heat waves,Sea level,Coastal problems,"1,2,10",1,1,0,0,0,0,1,0,0,0,,2,2,4,4,5,5,5,4,3,2,4,4,3,4,3,4,1,4,3,5,"1,6,8",,"5,6,7",3,3,3,2,2,3,1,1,3,4,5,1,5,5,2,4,5,5,1,4,2,22,Italy,High income,2,,6,2,,5,
R_1Cwjfi7Lwnx2N7S,EN-GB,4,5,5,4,4,Hot waves,Extreme events (rainfall),Increasing Lenght of droughts period,"1,2,9",1,1,0,0,0,0,0,0,0,0,,5,3,5,3,5,3,3,2,4,2,5,5,2,5,2,3,1,5,5,5,"6,8,9",,"3,4,6",2,3,3,2,3,3,3,2,2,3,5,1,4,4,1,3,5,5,1,5,3,22,Italy,High income,3,,4,2,,4,
R_3LjSwNctSLPMKSz,EN-GB,4,5,5,4,4,Desertification ,Extreme weather conditions ,Agricultural problems,"1,2,11",1,1,0,0,0,0,0,1,0,0,,4,3,5,4,5,5,5,3,6,6,4,4,3,5,2,5,1,5,5,5,"1,8,10",,"1,3,7",3,3,3,2,2,2,3,3,3,1,5,1,5,5,2,4,5,5,1,5,2,22,Italy,High income,2,,3,1,,4,
R_1odvNHKwb9Hs7Go,EN-GB,4,4,4,4,3,Temperature raise,,,"1,5,9",1,0,0,0,0,0,0,0,0,0,,5,3,4,3,4,4,3,4,4,4,4,4,3,5,2,4,1,5,5,5,"3,4,7",,"1,6,8",3,2,3,2,2,2,2,2,4,3,4,2,5,4,3,2,4,4,3,4,2,22,Italy,High income,3,,2,2,,3,
R_3OoGEyQZduvP2mR,EN-GB,4,4,4,5,4,Heat waves (including marine heat waves),Extreme precipitation events,Wild fires.  4) sea level rise,"1,2,4",1,1,0,1,0,0,0,0,0,0,,4,3,5,3,4,3,4,4,6,3,3,3,3,4,2,4,1,5,5,4,"5,6,8",,"1,4,7",2,2,3,3,3,3,2,2,3,2,5,1,4,4,1,4,4,4,2,5,2,22,Italy,High income,NA,I am researcher making use of ocean data ,4,2,,5,
R_3fTZO6yyn4ZJprO,EN-GB,4,5,5,5,4,Aridity,Extreme events,Land degradation,"2,3,5",0,1,1,0,0,0,0,0,0,0,,4,3,5,4,5,5,4,3,3,3,5,5,3,4,1,4,2,5,4,5,"1,6,8",,"1,3,8",3,3,3,2,2,2,2,2,2,2,5,1,4,5,3,5,4,4,3,5,3,22,Italy,High income,3,,4,2,,5,
R_vOxm2CT4dSASLjb,EN-GB,4,5,5,4,4,Heat waves,Sea level rise,Extreme weather,"5,8,13",0,0,0,0,0,0,0,0,0,0,,5,4,5,5,5,4,4,6,6,5,6,5,6,5,1,5,1,5,5,5,"6,7,8",,"1,6,7",3,3,3,3,3,3,3,3,1,1,5,1,5,5,1,5,5,5,1,5,2,22,Italy,High income,2,,2,1,,5,
R_2Yly0zpoxgMmrVi,IT,4,4,4,3,4,Excessive temperature rise,Hydrogeological instability,,"1,2,3",1,1,1,0,0,0,0,0,0,0,,3,4,5,4,5,3,3,2,6,3,4,4,3,4,2,4,2,5,5,4,"1,5,6",,"1,5,6",3,3,3,2,2,3,2,2,3,2,4,2,4,4,2,1,4,4,2,4,1,22,Italy,High income,2,,2,2,,4,
R_25z10XbeEMzFMZQ,IT,4,4,4,2,4,More health problems,Collapse of biodiversity,Natural phenomena out of control,"2,3,4",0,1,1,1,0,0,0,0,0,0,,5,4,5,4,5,3,5,3,3,3,4,4,3,4,1,4,1,NA,5,5,"1,2,7",,"1,2,5",3,3,3,3,3,3,3,3,2,2,5,2,4,5,2,2,4,5,NA,NA,1,22,Italy,High income,2,,2,2,,4,
R_2CKdBYXappQnDZR,IT,4,4,4,2,3,Global warming,,,"1,6,8",1,0,0,0,1,0,0,0,0,0,,3,3,4,5,4,3,5,6,6,6,6,5,6,4,2,3,1,4,4,4,"1,7,9",,"1,6,7",3,3,3,2,NA,2,2,1,3,2,4,3,4,5,4,2,4,5,1,4,1,22,Italy,High income,2,,2,2,,4,
R_Z2DmEbuVjBWVEyt,IT,4,4,4,3,4,Biodiversity,Sea level rise,Seasons,"1,3,8",1,0,1,0,0,0,0,0,0,0,,4,4,5,3,5,5,4,3,3,3,4,4,3,4,3,4,1,4,4,4,"5,6,7",,"1,5,6",3,3,3,2,2,3,3,2,2,3,5,1,4,4,3,5,5,3,2,4,2,22,Italy,High income,2,,2,1,,4,
R_3ikjh7cahPWWAoL,IT,4,4,4,2,2,The future of my children,The future of ecosystems,,"1,8,13",1,0,0,0,0,0,0,0,0,0,,5,4,5,3,5,3,3,3,5,4,4,5,4,5,2,5,1,5,5,5,"6,7,8",,"1,3,5",3,3,3,3,3,3,3,3,2,2,5,2,5,5,3,5,5,5,3,5,1,22,Italy,High income,2,,2,1,,4,
R_2xS4pbk1gtF4hcL,IT,3,4,4,3,2,Less water available,Changes in cultivation,,"1,2,4",1,1,0,1,0,0,0,0,0,0,,3,4,5,2,2,3,3,2,2,2,4,3,3,4,2,3,3,4,3,4,"3,5,6",,"2,3,5",NA,2,2,3,3,3,NA,2,2,3,4,2,2,4,4,NA,4,3,4,4,1,22,Italy,High income,2,,2,2,,4,
R_xn4Yv6G5TC1LzfH,IT,4,4,4,3,4,Natural disasters,Danger to humans,,"2,4,11",0,1,0,1,0,0,0,1,0,0,,3,3,4,4,4,3,3,6,6,6,4,4,6,4,2,4,2,4,NA,NA,"6,7,10",,"5,6,7",3,3,3,3,3,3,3,3,2,2,4,2,NA,NA,2,4,5,4,4,NA,1,22,Italy,High income,2,,2,1,,2,
R_1GWIA3BhqBxoBfU,IT,4,4,4,2,4,The future of my children,The future of my grandchildren,Damage to the natural heritage,"2,3,8",0,1,1,0,0,0,0,0,0,0,,5,5,5,3,4,4,5,5,4,2,4,5,2,5,1,5,1,4,4,4,"1,5,6",,"2,5,7",3,3,3,3,3,3,3,3,3,2,5,1,4,4,2,5,5,4,2,3,1,22,Italy,High income,2,,5,1,,2,
R_1roJ0C1xVvsAsBU,IT,4,4,4,5,2,Water stress,Extreme weather events,Forests,"2,10,11",0,1,0,0,0,0,1,1,0,0,,3,4,3,4,4,5,5,3,3,3,5,5,4,5,2,3,2,5,4,5,"1,4,8",,"3,4,5",3,3,3,3,3,3,3,3,2,5,3,2,5,2,4,3,4,5,2,5,3,22,Italy,High income,2,,2,1,,4,
R_1pFI8zIpvkhAeeJ,IT,4,4,4,3,3,Disappearance of the Glaciers,Sea level rise,Weather changes,"1,2,8",1,1,0,0,0,0,0,0,0,0,,3,2,4,1,2,3,3,3,6,1,3,5,2,5,3,2,2,4,2,4,"3,8,10",,"1,6,7",3,3,3,3,3,3,NA,NA,2,4,5,1,4,4,2,4,4,4,2,3,1,22,Italy,High income,2,,2,2,,2,
